pid,event_type,prompt,run,response_number,response,corpus_response,response_onset_time_audacity_sec,response_onset_time_fMRI_sec,response_onset_time_task_relative_sec,subjSwitch_semantic,subjSwitch_phonetic,RT,frequency_ln,similarity_semantic_context,similarity_semantic_complete,phonetic_similarity,objSwitch_simDropContext,objSwitch_simDropComplete,objSwitch_chain,deltaSim_f1r0_context,subj_delta_sim_intersection,Troyer_fluid_switch,Troyer_static_switch,all_categories,running_categories_static
50014,category,foods,2,40,mushrooms,mushrooms,397.7,390.47,80.47,0,,1.9,8.952605376,0.251562839,0.508939979,,0,0,,0,0,,,,
50014,category,foods,2,41,button_mushrooms,button_mushrooms,399.9,392.67,82.67,0,,2.2,3.80666249,0.240110075,0.228623746,,0,1,,0,0,,,,
50014,category,foods,2,42,bread,bread,409.3,402.07,92.07,1,,9.4,11.3021427,0.186034865,0.246987349,,1,0,,0,0,,,,
50014,category,foods,2,43,french_bread,french_bread,411.9,404.67,94.67,0,,2.6,6.333279628,0.681017524,0.755183837,,0,0,,0,0,,,,
50014,category,foods,2,44,rye_bread,rye_bread,412.6,405.37,95.37,0,,0.7,6.135564891,0.69556677,0.705842345,,0,1,,0,0,,,,
50014,category,foods,2,45,marbled_rye_bread,rye_bread,414.5,407.27,97.27,0,,1.9,6.135564891,1,1,,0,0,,0,0,,,,
50014,category,foods,2,46,wheat_bread,wheat_bread,417.8,410.57,100.57,0,,3.3,4.976733742,0.639612963,0.552723366,,1,0,,1,0,,,,
50014,category,foods,2,47,whole_wheat_bread,whole_wheat_bread,418.7,411.47,101.47,0,,0.9,4.779123493,0.671222925,0.539110384,,0,0,,0,0,,,,
50014,category,foods,2,48,flour,flour,420.1,412.87,102.87,0,,1.4,9.44919978,0.162154457,0.293413279,,1,1,,1,0,,,,
50014,category,foods,2,49,chocolate,chocolate,422.2,414.97,104.97,1,,2.1,10.67106944,0.243047536,0.520778955,,0,0,,0,0,,,,
50014,category,foods,2,50,candy,candy,424.5,417.27,107.27,0,,2.3,10.20643994,0.308187701,0.597112244,,0,0,,0,0,,,,
50014,category,foods,2,51,licorice,licorice,425.6,418.37,108.37,0,,1.1,7.258412151,0.299828978,0.55126678,,0,0,,0,0,,,,
50014,category,foods,2,52,yogurt,yogurt,430.9,423.67,113.67,0,,5.3,7.711101252,0.123144471,0.443024219,,1,1,,0,0,,,,
50014,category,foods,2,53,raspberries,raspberries,432.8,425.57,115.57,0,,1.9,7.318539549,0.235407131,0.555205788,,0,0,,0,0,,,,
50014,category,foods,2,54,mango,mango,435.8,428.57,118.57,0,,3,7.708859601,0.156903515,0.41526568,,1,1,,0,0,,,,
50014,category,foods,2,55,cherries,cherries,436.7,429.47,119.47,0,,0.9,8.038512021,0.252356119,0.47674725,,0,0,,0,0,,,,
50014,category,foods,2,56,blueberries,blueberries,437.6,430.37,120.37,0,,0.9,6.895682698,0.472319034,0.645675936,,0,0,,0,0,,,,
50014,category,foods,2,57,strawberries,strawberries,438.3,431.07,121.07,0,,0.7,8.50512061,0.627964623,0.726932027,,0,0,,0,0,,,,
50014,category,foods,2,58,ground_cherries,ground_cherries,440.1,432.87,122.87,0,,1.8,1.609437912,0.184933016,0.137212647,,0,0,,1,0,,,,
50014,category,foods,2,59,tomato,tomato,443.9,436.67,126.67,1,,3.8,8.966483779,0.0001,0.045823737,,1,1,,1,1,,,,
50014,category,foods,2,60,green_onions,green_onions,448,440.77,130.77,0,,4.1,5.18178355,0.176037682,0.320138164,,0,0,,0,0,,,,
50014,category,foods,2,61,chives,chives,449.7,442.47,132.47,0,,1.7,6.327936784,0.524206973,0.530793329,,0,0,,0,0,,,,
50014,category,foods,2,62,barley,barley,454.9,447.67,137.67,1,,5.2,8.770904744,0.116751709,0.332699507,,1,1,,1,1,,,,
50014,category,foods,2,63,oatmeal,oatmeal,463.7,456.47,146.47,0,,8.8,8.351138607,0.250290124,0.515101994,,0,0,,0,0,,,,
50014,category,foods,2,64,orzo,orzo,468.7,461.47,151.47,0,,5,3.784189634,0.108465372,0.206130296,,1,0,,0,0,,,,
50014,category,foods,2,65,quinoa,quinoa,472.4,465.17,155.17,0,,3.7,4.94875989,0.199049938,0.15562722,,0,0,,0,0,,,,
50014,category,foods,2,66,artichoke,artichoke,482.6,475.37,165.37,1,,10.2,6.386879319,0.061463162,0.100464693,,1,1,,0,0,,,,
50014,category,foods,2,67,corn,corn,485.1,477.87,167.87,0,,2.5,10.06539379,0.122876324,0.282731103,,0,0,,0,0,,,,
50014,category,foods,2,68,cornmeal,cornmeal,486.7,479.47,169.47,0,,1.6,6.763884909,0.338032589,0.508826842,,0,0,,0,0,,,,
50014,category,foods,2,69,corn_on_the_cob,corn_on_the_cob,489.2,481.97,171.97,0,,2.5,5.891644212,0.126924697,0.328257272,,1,1,,1,0,,,,
50014,category,foods,2,70,creamed_corn,creamed_corn,491.5,484.27,174.27,0,,2.3,4.875197323,0.367868164,0.384566566,,0,0,,0,0,,,,
50014,category,foods,2,71,black_beans,black_beans,494.6,487.37,177.37,1,,3.1,5.493061443,0.248453889,0.282227137,,1,1,,0,0,,,,
50014,category,foods,2,72,green_beans,green_beans,495.9,488.67,178.67,0,,1.3,7.21964204,0.29035193,0.447474552,,0,0,,0,0,,,,
50014,category,foods,2,73,lemon,lemon,498.3,491.07,181.07,0,,2.4,9.585071321,0.117105992,0.44750597,,0,0,,0,0,,,,
50016,category,foods,4,1,apple,apple,322.6,315.719,5.719,2,,5.719,10.46743679,0,0,,2,2,,2,2,,,,
50016,category,foods,4,2,orange,orange,324,317.119,7.119,0,,1.4,11.19445423,0.319844157,0.595290058,,0,0,,0,0,,,,
50016,category,foods,4,3,apricots,apricots,326.1,319.219,9.219,0,,2.1,6.867974409,0.120372502,0.449855427,,0,0,,1,0,,,,
50016,category,foods,4,4,pear,pear,328.8,321.919,11.919,0,,2.7,8.534246946,0.073232846,0.313212234,,1,1,,1,0,,,,
50016,category,foods,4,5,grapes,grapes,330.5,323.619,13.619,0,,1.7,8.938794081,0.08997526,0.341066945,,0,0,,0,0,,,,
50016,category,foods,4,6,carrots,carrots,333.3,326.419,16.419,0,,2.8,8.750999691,0.175400745,0.5113307,,0,0,,0,0,,,,
50016,category,foods,4,7,broccoli,broccoli,335,328.119,18.119,0,,1.7,7.473637108,0.498447799,0.653434205,,0,0,,0,0,,,,
50016,category,foods,4,8,lemon,lemon,337.1,330.219,20.219,0,,2.1,9.585071321,0.145329455,0.488688352,,1,0,,1,0,,,,
50016,category,foods,4,9,mushrooms,mushrooms,339,332.119,22.119,0,,1.9,8.952605376,0.207677187,0.486994123,,0,1,,0,0,,,,
50016,category,foods,4,10,peas,peas,340.7,333.819,23.819,0,,1.7,8.895081532,0.343436571,0.585134934,,0,0,,0,0,,,,
50016,category,foods,4,11,green_beans,green_beans,342.3,335.419,25.419,0,,1.6,7.21964204,0.46631151,0.62517542,,0,0,,0,0,,,,
50016,category,foods,4,12,soup,soup,344.1,337.219,27.219,1,,1.8,10.50998693,0.32681404,0.56076506,,0,1,,1,1,,,,
50016,category,foods,4,13,steak,steak,345.9,339.019,29.019,1,,1.8,9.583970757,0.313333099,0.60219589,,1,0,,1,1,,,,
50016,category,foods,4,14,fish,fish,347.7,340.819,30.819,0,,1.8,11.65383458,0.36291276,0.629873612,,0,0,,0,0,,,,
50016,category,foods,4,15,chicken,chicken,349.6,342.719,32.719,0,,1.9,10.6803093,0.400631783,0.680550057,,0,0,,0,0,,,,
50016,category,foods,4,16,pork,pork,351.5,344.619,34.619,0,,1.9,9.213634939,0.455961428,0.641153474,,0,0,,0,0,,,,
50016,category,foods,4,17,tofu,tofu,353.7,346.819,36.819,1,,2.2,7.160845907,0.308328736,0.465228301,,0,0,,1,1,,,,
50016,category,foods,4,18,guacamole,guacamole,356.5,349.619,39.619,1,,2.8,5.826000107,0.190058415,0.353275704,,1,0,,1,1,,,,
50016,category,foods,4,19,queso,queso,358.6,351.719,41.719,0,,2.1,4.543294782,0.28463455,0.247379398,,0,0,,0,0,,,,
50016,category,foods,4,20,beans,beans,360.6,353.719,43.719,0,,2,9.95056196,0.109631511,0.168402638,,1,1,,1,0,,,,
50016,category,foods,4,21,rice,rice,362.4,355.519,45.519,0,,1.8,10.03950336,0.362679277,0.641313526,,0,0,,0,0,,,,
50016,category,foods,4,22,lettuce,lettuce,364.6,357.719,47.719,0,,2.2,8.490438454,0.241791408,0.566252484,,0,0,,0,0,,,,
50016,category,foods,4,23,tomato,tomato,366.7,359.819,49.819,1,,2.1,8.966483779,0.206479515,0.453717818,,0,0,,0,0,,,,
50016,category,foods,4,24,peppers,peppers,369.7,362.819,52.819,0,,3,7.820439515,0.166762774,0.390225743,,1,0,,0,0,,,,
50016,category,foods,4,25,jalapeno,jalapeno,371.6,364.719,54.719,0,,1.9,4.859812404,0.298905669,0.301402334,,0,0,,0,0,,,,
50016,category,foods,4,26,olives,olives,373.8,366.919,56.919,0,,2.2,8.377701213,0.280140733,0.292869903,,1,1,,0,0,,,,
50016,category,foods,4,27,bread,bread,377.9,371.019,61.019,1,,4.1,11.3021427,0.400855446,0.661386874,,0,0,,0,0,,,,
50016,category,foods,4,28,crackers,crackers,382.7,375.819,65.819,0,,4.8,8.682538124,0.524076092,0.734434419,,0,0,,0,0,,,,
50016,category,foods,4,29,hummus,hummus,384.9,378.019,68.019,1,,2.2,5.934894196,0.281004844,0.497137181,,0,0,,1,1,,,,
50016,category,foods,4,30,candy,candy,387.7,380.819,70.819,1,,2.8,10.20643994,0.161916454,0.393671389,,1,1,,1,1,,,,
50016,category,foods,4,31,ice_cream,ice_cream,389.7,382.819,72.819,0,,2,9.956696511,0.321485378,0.605880762,,0,0,,0,0,,,,
50016,category,foods,4,32,frozen_yogurt,frozen_yogurt,391.6,384.719,74.719,0,,1.9,5.247024072,0.499116456,0.554211323,,0,0,,0,0,,,,
50016,category,foods,4,33,sorbet,sorbet,393.4,386.519,76.519,0,,1.8,6.194405391,0.22766602,0.3032917,,1,1,,1,0,,,,
50016,category,foods,4,34,pie,pie,395.5,388.619,78.619,0,,2.1,10.1931302,0.359947738,0.52344851,,0,0,,0,0,,,,
50016,category,foods,4,35,quiche,quiche,397.2,390.319,80.319,1,,1.7,6.618738984,0.431350609,0.626878197,,0,0,,0,0,,,,
50016,category,foods,4,36,sausage,sausage,410.9,404.019,94.019,0,,13.7,9.258177701,0.341430433,0.572034646,,1,1,,0,0,,,,
50016,category,foods,4,37,eggs,eggs,412.7,405.819,95.819,0,,1.8,10.74694949,0.579440879,0.752994355,,0,0,,0,0,,,,
50016,category,foods,4,38,cheese,cheese,414.5,407.619,97.619,0,,1.8,10.49971075,0.30920363,0.60929659,,0,0,,1,0,,,,
50016,category,foods,4,39,nuts,nuts,426.4,419.519,109.519,1,,11.9,10.15754821,0.150345474,0.510828459,,1,0,,1,1,,,,
50016,category,foods,4,40,sunflower_seeds,sunflower_seeds,436.7,429.819,119.819,0,,10.3,5.886104031,0.249463337,0.472277705,,0,0,,0,0,,,,
50016,category,foods,4,41,cookie,cookie,448.7,441.819,131.819,1,,12,9.505916207,0.207050738,0.446859122,,1,1,,0,0,,,,
50016,category,foods,4,42,doughnut,doughnut,451.4,444.519,134.519,0,,2.7,8.111928063,0.380274632,0.632380823,,0,0,,0,0,,,,
50016,category,foods,4,43,cupcake,cupcake,453.6,446.719,136.719,0,,2.2,7.890582535,0.560661304,0.701042022,,0,0,,0,0,,,,
50016,category,foods,4,44,chips,chips,457.9,451.019,141.019,1,,4.3,9.99392223,0.229092266,0.475897761,,0,0,,1,1,,,,
50016,category,foods,4,45,salsa,salsa,463.1,456.219,146.219,0,,5.2,7.398786275,0.16402124,0.474142881,,1,1,,1,0,,,,
50016,category,foods,4,46,french_fries,french_fries,468.4,461.519,151.519,1,,5.3,7.486052618,0.222511998,0.491618692,,0,0,,0,0,,,,
50016,category,foods,4,47,potatoes,potatoes,470.4,463.519,153.519,0,,2,9.890655574,0.357698672,0.614174829,,0,0,,0,0,,,,
50016,category,foods,4,48,onions,onions,479.8,472.919,162.919,1,,9.4,9.124673545,0.494218281,0.719157462,,0,0,,0,0,,,,
50016,category,foods,4,49,pasta,pasta,488.7,481.819,171.819,1,,8.9,8.745284482,0.262597074,0.526807878,,1,1,,1,1,,,,
50016,category,foods,4,50,yogurt,yogurt,493.9,487.019,177.019,1,,5.2,7.711101252,0.306791235,0.590457838,,0,0,,0,0,,,,
50017,category,foods,1,1,banana,banana,28.4,22.412,2.412,2,,2.412,8.893435441,0,0,,2,2,,2,2,,,,
50017,category,foods,1,2,burger,burger,30.5,24.512,4.512,0,,2.1,8.939843124,0.201987648,0.494019602,,0,0,,1,0,,,,
50017,category,foods,1,3,hot_dog,hot_dog,31.9,25.912,5.912,0,,1.4,7.832410927,0.270292509,0.539923202,,0,0,,0,0,,,,
50017,category,foods,1,4,steak,steak,33.2,27.212,7.212,0,,1.3,9.583970757,0.258601767,0.534240341,,1,0,,0,0,,,,
50017,category,foods,1,5,sushi,sushi,34.8,28.812,8.812,0,,1.6,7.483806688,0.327713159,0.525832832,,0,0,,0,0,,,,
50017,category,foods,1,6,kale,kale,36.8,30.812,10.812,0,,2,7.781973234,0.211335169,0.399124352,,1,1,,0,0,,,,
50017,category,foods,1,7,salad,salad,38.8,32.812,12.812,0,,2,9.964394487,0.278278878,0.515144115,,0,0,,0,0,,,,
50017,category,foods,1,8,fish,fish,41.1,35.112,15.112,1,,2.3,11.65383458,0.297963062,0.59404424,,0,0,,0,0,,,,
50017,category,foods,1,9,poultry,poultry,42.7,36.712,16.712,0,,1.6,7.698482788,0.301356218,0.558622607,,0,0,,0,0,,,,
50017,category,foods,1,10,ham,ham,44.7,38.712,18.712,0,,2,9.941890624,0.168077468,0.449564049,,1,1,,0,0,,,,
50017,category,foods,1,11,noodles,noodles,47.2,41.212,21.212,1,,2.5,8.169336396,0.310897623,0.575943412,,0,0,,0,0,,,,
50017,category,foods,1,12,pizza,pizza,49.3,43.312,23.312,1,,2.1,9.951944328,0.217776807,0.508482984,,1,1,,0,0,,,,
50017,category,foods,1,13,lasagna,lasagna,51.1,45.112,25.112,0,,1.8,7.626082758,0.414868127,0.641017636,,0,0,,0,0,,,,
50017,category,foods,1,14,nachos,nachos,55.4,49.412,29.412,1,,4.3,6.461468176,0.392505241,0.559718108,,0,0,,0,0,,,,
50017,category,foods,1,15,candy,candy,57.6,51.612,31.612,0,,2.2,10.20643994,0.131199764,0.419386946,,1,1,,1,0,,,,
50017,category,foods,1,16,popcorn,popcorn,59.9,53.912,33.912,0,,2.3,8.814033202,0.306184382,0.580595948,,0,0,,0,0,,,,
50017,category,foods,1,17,potatoes,potatoes,63,57.012,37.012,1,,3.1,9.890655574,0.199402824,0.552793346,,1,1,,0,0,,,,
50017,category,foods,1,18,vegetables,vegetables,64.4,58.412,38.412,0,,1.4,9.949702976,0.35901103,0.64525648,,0,0,,0,0,,,,
50017,category,foods,1,19,fruit,fruit,68.6,62.612,42.612,0,,4.2,10.86671912,0.441577719,0.672266619,,0,0,,0,0,,,,
50017,category,foods,1,20,brownie,brownie,70.9,64.912,44.912,1,,2.3,8.450198323,0.165976874,0.442804681,,1,1,,1,1,,,,
50017,category,foods,1,21,cake,cake,72.9,66.912,46.912,0,,2,10.67209001,0.173241583,0.47789998,,0,0,,0,0,,,,
50017,category,foods,1,22,fries,fries,80.5,74.512,54.512,1,,7.6,8.481358738,0.199711773,0.540677826,,0,0,,0,0,,,,
50017,category,foods,1,23,animal_food,animal_food,86.2,80.212,60.212,1,,5.7,4.532599493,0.078419956,0.209745288,,0,0,,0,0,,,,
50017,category,foods,1,24,jello,jello,92.4,86.412,66.412,1,,6.2,5.837730447,0.062685686,0.168013643,,1,1,,0,0,,,,
50017,category,foods,1,25,pudding,pudding,94.7,88.712,68.712,0,,2.3,9.209840247,0.143687442,0.404804479,,0,0,,0,0,,,,
50017,category,foods,1,26,chicken_wings,chicken_wings,100.1,94.112,74.112,0,,5.4,5.676753802,0.113869546,0.364575708,,1,1,,0,0,,,,
50017,category,foods,1,27,soup,soup,103.5,97.512,77.512,1,,3.4,10.50998693,0.208932995,0.431720736,,0,0,,0,0,,,,
50017,category,foods,1,28,pastry,pastry,107.3,101.312,81.312,1,,3.8,8.787983396,0.297820448,0.599356959,,0,0,,0,0,,,,
50017,category,foods,1,29,kabob,kabob,119.1,113.112,93.112,1,,11.8,4.941642423,0.089659831,0.196213855,,0,0,,1,1,,,,
50017,category,foods,1,30,naan,naan,125.9,119.912,99.912,1,,6.8,4.941642423,0.068698375,0.117809936,,1,1,,1,1,,,,
50017,category,foods,1,31,sardines,sardines,130.8,124.812,104.812,0,,4.9,7.527793988,0.139739279,0.232883851,,0,0,,0,0,,,,
50017,category,foods,1,32,olives,olives,134.1,128.112,108.112,1,,3.3,8.377701213,0.259268303,0.512429692,,0,0,,0,0,,,,
50017,category,foods,1,33,berries,berries,138.4,132.412,112.412,1,,4.3,9.130539302,0.375214349,0.639816543,,0,0,,0,0,,,,
50017,category,foods,1,34,mushrooms,mushrooms,140.3,134.312,114.312,1,,1.9,8.952605376,0.486688696,0.703428498,,0,0,,0,0,,,,
50017,category,foods,1,35,onions,onions,144,138.012,118.012,1,,3.7,9.124673545,0.548965009,0.72982313,,0,0,,0,0,,,,
50017,category,foods,1,36,roots,roots,147.8,141.812,121.812,1,,3.8,10.43716996,0.101147641,0.376271075,,1,1,,1,1,,,,
50017,category,foods,1,37,pie,pie,161,155.012,135.012,1,,13.2,10.1931302,0.120991758,0.383290609,,0,0,,0,0,,,,
50017,category,foods,1,38,ice_cream,ice_cream,163.3,157.312,137.312,1,,2.3,9.956696511,0.381139749,0.65853403,,0,0,,0,0,,,,
50017,category,foods,1,39,chocolate,chocolate,167.7,161.712,141.712,0,,4.4,10.67106944,0.365845358,0.635526847,,0,0,,0,0,,,,
50017,category,foods,1,40,cereal,cereal,182.8,176.812,156.812,1,,15.1,8.815073089,0.205493856,0.526162069,,1,1,,1,1,,,,
50017,category,foods,1,41,oatmeal,oatmeal,184.1,178.112,158.112,0,,1.3,8.351138607,0.644388532,0.744274577,,0,0,,0,0,,,,
50017,category,foods,1,42,eggs,eggs,187.3,181.312,161.312,1,,3.2,10.74694949,0.324516703,0.583803398,,1,1,,1,1,,,,
50017,category,foods,1,43,pancakes,pancakes,189,183.012,163.012,0,,1.7,8.726318951,0.566071099,0.737222763,,0,0,,0,0,,,,
50017,category,foods,1,44,bacon,bacon,196.6,190.612,170.612,0,,7.6,10.09786119,0.541774771,0.707299054,,0,0,,0,0,,,,
50017,category,foods,1,45,chili,chili,202.9,196.912,176.912,1,,6.3,8.471358655,0.186208788,0.497656331,,1,1,,1,1,,,,
50017,category,foods,1,46,meat_loaf,meat_loaf,205.2,199.212,179.212,1,,2.3,6.668228248,0.309895212,0.5194934,,0,0,,0,0,,,,
50018,category,foods,2,1,apple,apple,322.8,314.521,4.521,2,,4.521,10.46743679,0,0,,2,2,,2,2,,,,
50018,category,foods,2,2,banana,banana,324.5,316.221,6.221,0,,1.7,8.893435441,0.446216976,0.678280641,,0,0,,0,0,,,,
50018,category,foods,2,3,peanuts,peanuts,327.9,319.621,9.621,1,,3.4,8.256607345,0.241916703,0.557236818,,0,0,,1,1,,,,
50018,category,foods,2,4,bread,bread,330.4,322.121,12.121,1,,2.5,11.3021427,0.226178247,0.540205274,,0,0,,1,1,,,,
50018,category,foods,2,5,plum,plum,333.6,325.321,15.321,1,,3.2,9.132919225,0.129276794,0.377728527,,1,1,,1,1,,,,
50018,category,foods,2,6,strawberries,strawberries,336.7,328.421,18.421,0,,3.1,8.50512061,0.207690713,0.428125157,,0,0,,0,0,,,,
50018,category,foods,2,7,blueberries,blueberries,339.8,331.521,21.521,0,,3.1,6.895682698,0.627964623,0.726932027,,0,0,,0,0,,,,
50018,category,foods,2,8,spaghetti,spaghetti,343.8,335.521,25.521,1,,4,8.718500048,0.175075145,0.450815027,,1,1,,1,1,,,,
50018,category,foods,2,9,chicken,chicken,346.3,338.021,28.021,1,,2.5,10.6803093,0.307689599,0.581293077,,0,0,,0,0,,,,
50018,category,foods,2,10,steak,steak,348.5,340.221,30.221,0,,2.2,9.583970757,0.49562326,0.692282244,,0,0,,0,0,,,,
50018,category,foods,2,11,ham,ham,350.9,342.621,32.621,0,,2.4,9.941890624,0.469198078,0.6857128,,0,0,,0,0,,,,
50018,category,foods,2,12,bologna,bologna,353.1,344.821,34.821,0,,2.2,7.43543802,0.404350327,0.616510581,,0,0,,0,0,,,,
50018,category,foods,2,13,sausage,sausage,355.3,347.021,37.021,0,,2.2,9.258177701,0.216686712,0.513958765,,1,0,,1,0,,,,
50018,category,foods,2,14,pepperoni,pepperoni,357.6,349.321,39.321,0,,2.3,6.90475077,0.241669343,0.507672488,,0,0,,0,0,,,,
50018,category,foods,2,15,roast_beef,roast_beef,359.8,351.521,41.521,0,,2.2,7.944492164,0.143281098,0.390025789,,1,1,,0,0,,,,
50018,category,foods,2,16,rice,rice,368.4,360.121,50.121,1,,8.6,10.03950336,0.272091958,0.528293688,,0,0,,0,0,,,,
50018,category,foods,2,17,beans,beans,375.7,367.421,57.421,0,,7.3,9.95056196,0.362679277,0.641313526,,0,0,,0,0,,,,
50018,category,foods,2,18,corn,corn,378.1,369.821,59.821,0,,2.4,10.06539379,0.361976167,0.610037593,,0,0,,0,0,,,,
50018,category,foods,2,19,carrots,carrots,380.9,372.621,62.621,1,,2.8,8.750999691,0.255309915,0.514923641,,1,1,,0,0,,,,
50018,category,foods,2,20,asparagus,asparagus,385.7,377.421,67.421,0,,4.8,7.696667082,0.502192832,0.657080552,,0,0,,0,0,,,,
50018,category,foods,2,21,coleslaw,coleslaw,388.5,380.221,70.221,1,,2.8,6.401917197,0.353601207,0.536453822,,0,0,,1,1,,,,
50018,category,foods,2,22,oreo,oreo_cookies,392.4,384.121,74.121,1,,3.9,4.356708827,0.079618203,0.326404642,,1,0,,1,1,,,,
50018,category,foods,2,23,peanut_butter_jelly,peanut_butter_and_jelly,409.5,401.221,91.221,1,,17.1,6.270988432,0.159181116,0.147176186,,0,1,,0,0,,,,
50018,category,foods,2,24,chocolate_chip_cookies,chocolate_chip_cookies,414.7,406.421,96.421,1,,5.2,6.910750788,0.038732722,0.225172529,,1,0,,0,0,,,,
50018,category,foods,2,25,macaroni_and_cheese,macaroni_and_cheese,423.1,414.821,104.821,1,,8.4,6.668228248,0.396772346,0.581142943,,0,0,,0,0,,,,
50018,category,foods,2,26,granola,granola,432.1,423.821,113.821,1,,9,6.690842277,0.156586055,0.264125991,,1,1,,1,1,,,,
50018,category,foods,2,27,yogurt,yogurt,434.5,426.221,116.221,0,,2.4,7.711101252,0.236466585,0.37919184,,0,0,,0,0,,,,
50018,category,foods,2,28,orange,orange,437.4,429.121,119.121,1,,2.9,11.19445423,0.086709985,0.445054025,,1,0,,1,1,,,,
50018,category,foods,2,29,mango,mango,439.6,431.321,121.321,0,,2.2,7.708859601,0.321165605,0.565265353,,0,0,,0,0,,,,
50018,category,foods,2,30,dragon_fruit,dragon_fruit,444.3,436.021,126.021,0,,4.7,2.302585093,0.0001,0.032071912,,1,0,,1,0,,,,
50018,category,foods,2,31,red_peppers,red_peppers,457.6,449.321,139.321,1,,13.3,5.433722004,0.11402056,0.02729606,,0,1,,0,0,,,,
50018,category,foods,2,32,mushrooms,mushrooms,460.7,452.421,142.421,0,,3.1,8.952605376,0.460495832,0.533498601,,0,0,,0,0,,,,
50018,category,foods,2,33,toast,toast,469.5,461.221,151.221,1,,8.8,10.30169304,0.232761493,0.543505551,,0,0,,1,1,,,,
50018,category,foods,2,34,ice_cream,ice_cream,477.1,468.821,158.821,1,,7.6,9.956696511,0.166626493,0.517638164,,1,1,,1,1,,,,
50018,category,foods,2,35,hot_dog,hot_dog,479.4,471.121,161.121,1,,2.3,7.832410927,0.294810534,0.553056223,,0,0,,0,0,,,,
50018,category,foods,2,36,corn_dog,corn_dog,482.5,474.221,164.221,0,,3.1,4.663439094,0.386503708,0.430594111,,0,0,,0,0,,,,
50018,category,foods,2,37,watermelon,watermelon,488.8,480.521,170.521,1,,6.3,7.490529402,0.210358247,0.335341587,,0,0,,1,1,,,,
50019,category,foods,4,1,apple,apple,321.7,312.983,2.983,2,,2.983,10.46743679,0,0,,2,2,,2,2,,,,
50019,category,foods,4,2,banana,banana,322.4,313.683,3.683,0,,0.7,8.893435441,0.446216976,0.678280641,,0,0,,0,0,,,,
50019,category,foods,4,3,carrots,carrots,323.5,314.783,4.783,0,,1.1,8.750999691,0.154012205,0.425045138,,0,0,,1,0,,,,
50019,category,foods,4,4,orange,orange,324.5,315.783,5.783,0,,1,11.19445423,0.050949714,0.380119016,,1,1,,1,0,,,,
50019,category,foods,4,5,oatmeal,oatmeal,327.6,318.883,8.883,1,,3.1,8.351138607,0.055474342,0.41109007,,0,0,,0,0,,,,
50019,category,foods,4,6,cereal,cereal,328.6,319.883,9.883,0,,1,8.815073089,0.644388532,0.744274577,,0,0,,0,0,,,,
50019,category,foods,4,7,sugar,sugar,331,322.283,12.283,0,,2.4,10.77762207,0.421569637,0.643259304,,0,0,,1,0,,,,
50019,category,foods,4,8,peanut_butter,peanut_butter,331.8,323.083,13.083,0,,0.8,8.293299359,0.199272683,0.524093864,,1,0,,1,0,,,,
50019,category,foods,4,9,honey,honey,333.1,324.383,14.383,0,,1.3,11.17777436,0.204842389,0.459106836,,0,1,,0,0,,,,
50019,category,foods,4,10,pickle,pickle,335.4,326.683,16.683,0,,2.3,8.176953868,0.296360346,0.53565333,,0,0,,0,0,,,,
50019,category,foods,4,11,chips,chips,336.4,327.683,17.683,0,,1,9.99392223,0.158215071,0.470351009,,1,1,,0,0,,,,
50019,category,foods,4,12,crackers,crackers,338.6,329.883,19.883,0,,2.2,8.682538124,0.162663898,0.530014401,,0,0,,0,0,,,,
50019,category,foods,4,13,popcorn,popcorn,341,332.283,22.283,0,,2.4,8.814033202,0.268747544,0.578212205,,0,0,,0,0,,,,
50019,category,foods,4,14,corn,corn,344.9,336.183,26.183,1,,3.9,10.06539379,0.268839863,0.576743765,,0,0,,0,0,,,,
50019,category,foods,4,15,squash,squash,345.8,337.083,27.083,0,,0.9,8.592300664,0.343445009,0.570932929,,0,0,,0,0,,,,
50019,category,foods,4,16,zucchini,zucchini,346.9,338.183,28.183,0,,1.1,6.618738984,0.349469355,0.503546415,,0,0,,0,0,,,,
50019,category,foods,4,17,lima_beans,lima_beans,349.2,340.483,30.483,0,,2.3,5.433722004,0.318822188,0.420319389,,0,0,,0,0,,,,
50019,category,foods,4,18,blueberries,blueberries,350.7,341.983,31.983,0,,1.5,6.895682698,0.153491047,0.374511412,,1,1,,1,0,,,,
